"DATA";"NRS";"ENFERMARIA_ADULTO_TOTAL";"ENFERMARIA_ADULTO_OCUPADOS";"ENFERMARIA_PEDIATRICA_TOTAL";"ENFERMARIA_PEDIATRICA_OCUPADOS";"UTI_ADULTO_TOTAL";"UTI_ADULTO_OCUPADOS";"UTI_PEDIATRICA_TOTAL";"UTI_PEDIATRICA_OCUPADOS";"ENFERMARIA_ADULTO_VAGOS";"ENFERMARIA_PEDIATRICA_VAGOS";"UTI_ADULTO_VAGOS";"UTI_PEDIATRICA_VAGOS";"ENFERMARIA_GERAL_TOTAL";"ENFERMARIA_GERAL_OCUPADOS";"ENFERMARIA_GERAL_VAGOS";"UTI_GERAL_TOTAL";"UTI_GERAL_OCUPADOS";"UTI_GERAL_VAGOS";"LEITOS_TOTAL";"LEITOS_OCUPADOS";"LEITOS_VAGOS";"ENFERMARIA_ADULTO_TX_OCUPACAO";"ENFERMARIA_PEDIATRICA_TX_OCUPACAO";"UTI_ADULTO_TX_OCUPACAO";"UTI_PEDIATRICA_TX_OCUPACAO";"ENFERMARIA_GERAL_TX_OCUPACAO";"UTI_GERAL_TX_OCUPACAO";"LEITOS_TX_OCUPACAO"
2020-10-31;"NORTE";69;9;2;0;49;28;0;0;60;2;21;0;71;9;62;49;28;21;120;37;83;0,1304;0;0,5714;NA;0,1268;0,5714;0,3083
2020-10-31;"OESTE";63;25;0;0;40;22;0;0;38;0;18;0;63;25;38;40;22;18;103;47;56;0,3968;NA;0,55;NA;0,3968;0,55;0,4563
2020-10-31;"SUDOESTE";91;29;0;0;70;40;1;1;62;0;30;0;91;29;62;71;41;30;162;70;92;0,3187;NA;0,5714;1;0,3187;0,5775;0,4321
2020-10-31;"SUL";192;66;10;2;124;75;3;2;126;8;49;1;202;68;134;127;77;50;329;145;184;0,3438;0,2;0,6048;0,6667;0,3366;0,6063;0,4407
2020-11-01;"CENTRO-LESTE";109;44;0;0;80;54;0;0;65;0;26;0;109;44;65;80;54;26;189;98;91;0,4037;NA;0,675;NA;0,4037;0,675;0,5185
2020-11-01;"CENTRO-NORTE";55;5;0;0;20;10;0;0;50;0;10;0;55;5;50;20;10;10;75;15;60;0,0909;NA;0,5;NA;0,0909;0,5;0,2
2020-11-01;"EXTREMO-SUL";30;7;0;0;45;23;0;0;23;0;22;0;30;7;23;45;23;22;75;30;45;0,2333;NA;0,5111;NA;0,2333;0,5111;0,4
2020-11-01;"LESTE";444;203;37;26;423;206;27;12;241;11;217;15;481;229;252;450;218;232;931;447;484;0,4572;0,7027;0,487;0,4444;0,4761;0,4844;0,4801
2020-11-01;"NORDESTE";12;0;0;0;12;6;0;0;12;0;6;0;12;0;12;12;6;6;24;6;18;0;NA;0,5;NA;0;0,5;0,25
2020-11-01;"NORTE";69;9;2;0;49;29;0;0;60;2;20;0;71;9;62;49;29;20;120;38;82;0,1304;0;0,5918;NA;0,1268;0,5918;0,3167
2020-11-01;"OESTE";63;27;0;0;40;23;0;0;36;0;17;0;63;27;36;40;23;17;103;50;53;0,4286;NA;0,575;NA;0,4286;0,575;0,4854
2020-11-01;"SUDOESTE";91;28;0;0;70;41;1;1;63;0;29;0;91;28;63;71;42;29;162;70;92;0,3077;NA;0,5857;1;0,3077;0,5915;0,4321
2020-11-01;"SUL";192;60;10;1;124;74;3;3;132;9;50;0;202;61;141;127;77;50;329;138;191;0,3125;0,1;0,5968;1;0,302;0,6063;0,4195
2020-11-02;"CENTRO-LESTE";109;47;0;0;80;54;0;0;62;0;26;0;109;47;62;80;54;26;189;101;88;0,4312;NA;0,675;NA;0,4312;0,675;0,5344
2020-11-02;"CENTRO-NORTE";55;5;0;0;20;10;0;0;50;0;10;0;55;5;50;20;10;10;75;15;60;0,0909;NA;0,5;NA;0,0909;0,5;0,2
2020-11-02;"EXTREMO-SUL";30;11;0;0;45;20;0;0;19;0;25;0;30;11;19;45;20;25;75;31;44;0,3667;NA;0,4444;NA;0,3667;0,4444;0,4133
2020-11-02;"LESTE";444;203;37;27;423;204;27;13;241;10;219;14;481;230;251;450;217;233;931;447;484;0,4572;0,7297;0,4823;0,4815;0,4782;0,4822;0,4801
2020-11-02;"NORDESTE";12;0;0;0;12;4;0;0;12;0;8;0;12;0;12;12;4;8;24;4;20;0;NA;0,3333;NA;0;0,3333;0,1667
2020-11-02;"NORTE";69;9;2;0;49;31;0;0;60;2;18;0;71;9;62;49;31;18;120;40;80;0,1304;0;0,6327;NA;0,1268;0,6327;0,3333
2020-11-02;"OESTE";63;26;0;0;40;24;0;0;37;0;16;0;63;26;37;40;24;16;103;50;53;0,4127;NA;0,6;NA;0,4127;0,6;0,4854
2020-11-02;"SUDOESTE";91;33;0;0;70;36;1;1;58;0;34;0;91;33;58;71;37;34;162;70;92;0,3626;NA;0,5143;1;0,3626;0,5211;0,4321
2020-11-02;"SUL";192;63;10;1;124;74;3;3;129;9;50;0;202;64;138;127;77;50;329;141;188;0,3281;0,1;0,5968;1;0,3168;0,6063;0,4286
2020-11-03;"CENTRO-LESTE";109;44;0;0;80;50;0;0;65;0;30;0;109;44;65;80;50;30;189;94;95;0,4037;NA;0,625;NA;0,4037;0,625;0,4974
2020-11-03;"CENTRO-NORTE";55;5;0;0;20;10;0;0;50;0;10;0;55;5;50;20;10;10;75;15;60;0,0909;NA;0,5;NA;0,0909;0,5;0,2
2020-11-03;"EXTREMO-SUL";30;8;0;0;45;21;0;0;22;0;24;0;30;8;22;45;21;24;75;29;46;0,2667;NA;0,4667;NA;0,2667;0,4667;0,3867
2020-11-03;"LESTE";444;201;37;26;423;201;27;12;243;11;222;15;481;227;254;450;213;237;931;440;491;0,4527;0,7027;0,4752;0,4444;0,4719;0,4733;0,4726
2020-11-03;"NORDESTE";12;0;0;0;12;5;0;0;12;0;7;0;12;0;12;12;5;7;24;5;19;0;NA;0,4167;NA;0;0,4167;0,2083
2020-11-03;"NORTE";69;11;2;0;49;30;0;0;58;2;19;0;71;11;60;49;30;19;120;41;79;0,1594;0;0,6122;NA;0,1549;0,6122;0,3417
2020-11-03;"OESTE";63;27;0;0;40;29;0;0;36;0;11;0;63;27;36;40;29;11;103;56;47;0,4286;NA;0,725;NA;0,4286;0,725;0,5437
2020-11-03;"SUDOESTE";91;41;0;0;70;33;1;1;50;0;37;0;91;41;50;71;34;37;162;75;87;0,4505;NA;0,4714;1;0,4505;0,4789;0,463
2020-11-03;"SUL";192;68;10;4;124;71;3;2;124;6;53;1;202;72;130;127;73;54;329;145;184;0,3542;0,4;0,5726;0,6667;0,3564;0,5748;0,4407
2020-11-04;"CENTRO-LESTE";109;38;0;0;80;47;0;0;71;0;33;0;109;38;71;80;47;33;189;85;104;0,3486;NA;0,5875;NA;0,3486;0,5875;0,4497
2020-11-04;"CENTRO-NORTE";55;7;0;0;20;7;0;0;48;0;13;0;55;7;48;20;7;13;75;14;61;0,1273;NA;0,35;NA;0,1273;0,35;0,1867
2020-11-04;"EXTREMO-SUL";30;7;0;0;45;21;0;0;23;0;24;0;30;7;23;45;21;24;75;28;47;0,2333;NA;0,4667;NA;0,2333;0,4667;0,3733
2020-11-04;"LESTE";444;198;37;23;423;197;27;12;246;14;226;15;481;221;260;450;209;241;931;430;501;0,4459;0,6216;0,4657;0,4444;0,4595;0,4644;0,4619
2020-11-04;"NORDESTE";12;0;0;0;12;8;0;0;12;0;4;0;12;0;12;12;8;4;24;8;16;0;NA;0,6667;NA;0;0,6667;0,3333
2020-11-04;"NORTE";69;16;2;0;49;29;0;0;53;2;20;0;71;16;55;49;29;20;120;45;75;0,2319;0;0,5918;NA;0,2254;0,5918;0,375
2020-11-04;"OESTE";63;23;0;0;40;28;0;0;40;0;12;0;63;23;40;40;28;12;103;51;52;0,3651;NA;0,7;NA;0,3651;0,7;0,4951
2020-11-04;"SUDOESTE";91;36;0;0;70;45;1;1;55;0;25;0;91;36;55;71;46;25;162;82;80;0,3956;NA;0,6429;1;0,3956;0,6479;0,5062
2020-11-04;"SUL";157;67;10;3;109;66;3;1;90;7;43;2;167;70;97;112;67;45;279;137;142;0,4268;0,3;0,6055;0,3333;0,4192;0,5982;0,491
2020-11-05;"CENTRO-LESTE";109;38;0;0;80;49;0;0;71;0;31;0;109;38;71;80;49;31;189;87;102;0,3486;NA;0,6125;NA;0,3486;0,6125;0,4603
2020-11-05;"CENTRO-NORTE";55;7;0;0;20;9;0;0;48;0;11;0;55;7;48;20;9;11;75;16;59;0,1273;NA;0,45;NA;0,1273;0,45;0,2133
2020-11-05;"EXTREMO-SUL";30;7;0;0;45;22;0;0;23;0;23;0;30;7;23;45;22;23;75;29;46;0,2333;NA;0,4889;NA;0,2333;0,4889;0,3867
2020-11-05;"LESTE";434;188;37;25;418;213;27;13;246;12;205;14;471;213;258;445;226;219;916;439;477;0,4332;0,6757;0,5096;0,4815;0,4522;0,5079;0,4793
2020-11-05;"NORDESTE";12;0;0;0;12;8;0;0;12;0;4;0;12;0;12;12;8;4;24;8;16;0;NA;0,6667;NA;0;0,6667;0,3333
2020-11-05;"NORTE";69;10;0;0;49;26;0;0;59;0;23;0;69;10;59;49;26;23;118;36;82;0,1449;NA;0,5306;NA;0,1449;0,5306;0,3051
2020-11-05;"OESTE";63;20;0;0;40;26;0;0;43;0;14;0;63;20;43;40;26;14;103;46;57;0,3175;NA;0,65;NA;0,3175;0,65;0,4466
2020-11-05;"SUDOESTE";91;40;0;0;70;35;1;1;51;0;35;0;91;40;51;71;36;35;162;76;86;0,4396;NA;0,5;1;0,4396;0,507;0,4691
2020-11-05;"SUL";157;60;10;3;109;72;3;2;97;7;37;1;167;63;104;112;74;38;279;137;142;0,3822;0,3;0,6606;0,6667;0,3772;0,6607;0,491
2020-11-06;"CENTRO-LESTE";109;36;0;0;80;47;0;0;73;0;33;0;109;36;73;80;47;33;189;83;106;0,3303;NA;0,5875;NA;0,3303;0,5875;0,4392
2020-11-06;"CENTRO-NORTE";55;5;0;0;20;11;0;0;50;0;9;0;55;5;50;20;11;9;75;16;59;0,0909;NA;0,55;NA;0,0909;0,55;0,2133
2020-11-06;"EXTREMO-SUL";30;4;0;0;45;21;0;0;26;0;24;0;30;4;26;45;21;24;75;25;50;0,1333;NA;0,4667;NA;0,1333;0,4667;0,3333
2020-11-06;"LESTE";434;189;37;25;418;219;27;15;245;12;199;12;471;214;257;445;234;211;916;448;468;0,4355;0,6757;0,5239;0,5556;0,4544;0,5258;0,4891
2020-11-06;"NORDESTE";12;0;0;0;12;6;0;0;12;0;6;0;12;0;12;12;6;6;24;6;18;0;NA;0,5;NA;0;0,5;0,25
2020-11-06;"NORTE";69;11;0;0;49;30;0;0;58;0;19;0;69;11;58;49;30;19;118;41;77;0,1594;NA;0,6122;NA;0,1594;0,6122;0,3475
2020-11-06;"OESTE";63;23;0;0;40;28;0;0;40;0;12;0;63;23;40;40;28;12;103;51;52;0,3651;NA;0,7;NA;0,3651;0,7;0,4951
2020-11-06;"SUDOESTE";91;42;0;0;70;34;1;1;49;0;36;0;91;42;49;71;35;36;162;77;85;0,4615;NA;0,4857;1;0,4615;0,493;0,4753
2020-11-06;"SUL";157;68;10;2;109;64;3;2;89;8;45;1;167;70;97;112;66;46;279;136;143;0,4331;0,2;0,5872;0,6667;0,4192;0,5893;0,4875
2020-11-07;"CENTRO-LESTE";109;38;0;0;80;42;0;0;71;0;38;0;109;38;71;80;42;38;189;80;109;0,3486;NA;0,525;NA;0,3486;0,525;0,4233
2020-11-07;"CENTRO-NORTE";55;4;0;0;20;10;0;0;51;0;10;0;55;4;51;20;10;10;75;14;61;0,0727;NA;0,5;NA;0,0727;0,5;0,1867
2020-11-07;"EXTREMO-SUL";30;5;0;0;45;21;0;0;25;0;24;0;30;5;25;45;21;24;75;26;49;0,1667;NA;0,4667;NA;0,1667;0,4667;0,3467
2020-11-07;"LESTE";434;202;37;23;418;214;27;14;232;14;204;13;471;225;246;445;228;217;916;453;463;0,4654;0,6216;0,512;0,5185;0,4777;0,5124;0,4945
2020-11-07;"NORDESTE";12;0;0;0;12;4;0;0;12;0;8;0;12;0;12;12;4;8;24;4;20;0;NA;0,3333;NA;0;0,3333;0,1667
2020-11-07;"NORTE";69;12;0;0;49;33;0;0;57;0;16;0;69;12;57;49;33;16;118;45;73;0,1739;NA;0,6735;NA;0,1739;0,6735;0,3814
2020-11-07;"OESTE";63;22;0;0;40;25;0;0;41;0;15;0;63;22;41;40;25;15;103;47;56;0,3492;NA;0,625;NA;0,3492;0,625;0,4563
2020-11-07;"SUDOESTE";91;33;0;0;70;30;1;1;58;0;40;0;91;33;58;71;31;40;162;64;98;0,3626;NA;0,4286;1;0,3626;0,4366;0,3951
2020-11-07;"SUL";157;63;10;1;109;68;3;2;94;9;41;1;167;64;103;112;70;42;279;134;145;0,4013;0,1;0,6239;0,6667;0,3832;0,625;0,4803
2020-11-08;"CENTRO-LESTE";109;39;0;0;80;48;0;0;70;0;32;0;109;39;70;80;48;32;189;87;102;0,3578;NA;0,6;NA;0,3578;0,6;0,4603
2020-11-08;"CENTRO-NORTE";55;5;0;0;20;10;0;0;50;0;10;0;55;5;50;20;10;10;75;15;60;0,0909;NA;0,5;NA;0,0909;0,5;0,2
2020-11-08;"EXTREMO-SUL";30;5;0;0;45;21;0;0;25;0;24;0;30;5;25;45;21;24;75;26;49;0,1667;NA;0,4667;NA;0,1667;0,4667;0,3467
2020-11-08;"LESTE";434;201;37;20;418;208;27;12;233;17;210;15;471;221;250;445;220;225;916;441;475;0,4631;0,5405;0,4976;0,4444;0,4692;0,4944;0,4814
2020-11-08;"NORDESTE";12;0;0;0;12;4;0;0;12;0;8;0;12;0;12;12;4;8;24;4;20;0;NA;0,3333;NA;0;0,3333;0,1667
2020-11-08;"NORTE";69;15;0;0;49;32;0;0;54;0;17;0;69;15;54;49;32;17;118;47;71;0,2174;NA;0,6531;NA;0,2174;0,6531;0,3983
2020-11-08;"OESTE";63;23;0;0;40;24;0;0;40;0;16;0;63;23;40;40;24;16;103;47;56;0,3651;NA;0,6;NA;0,3651;0,6;0,4563
2020-11-08;"SUDOESTE";91;34;0;0;70;28;1;1;57;0;42;0;91;34;57;71;29;42;162;63;99;0,3736;NA;0,4;1;0,3736;0,4085;0,3889
2020-11-08;"SUL";157;66;10;1;109;65;3;2;91;9;44;1;167;67;100;112;67;45;279;134;145;0,4204;0,1;0,5963;0,6667;0,4012;0,5982;0,4803
2020-11-09;"CENTRO-LESTE";109;40;0;0;80;42;0;0;69;0;38;0;109;40;69;80;42;38;189;82;107;0,367;NA;0,525;NA;0,367;0,525;0,4339
2020-11-09;"CENTRO-NORTE";55;10;0;0;20;8;0;0;45;0;12;0;55;10;45;20;8;12;75;18;57;0,1818;NA;0,4;NA;0,1818;0,4;0,24
2020-11-09;"EXTREMO-SUL";30;7;0;0;45;19;0;0;23;0;26;0;30;7;23;45;19;26;75;26;49;0,2333;NA;0,4222;NA;0,2333;0,4222;0,3467
2020-11-09;"LESTE";434;196;37;20;418;217;27;12;238;17;201;15;471;216;255;445;229;216;916;445;471;0,4516;0,5405;0,5191;0,4444;0,4586;0,5146;0,4858
2020-11-09;"NORDESTE";12;0;0;0;12;3;0;0;12;0;9;0;12;0;12;12;3;9;24;3;21;0;NA;0,25;NA;0;0,25;0,125
2020-11-09;"NORTE";69;16;0;0;49;31;0;0;53;0;18;0;69;16;53;49;31;18;118;47;71;0,2319;NA;0,6327;NA;0,2319;0,6327;0,3983
2020-11-09;"OESTE";63;21;0;0;40;24;0;0;42;0;16;0;63;21;42;40;24;16;103;45;58;0,3333;NA;0,6;NA;0,3333;0,6;0,4369
2020-11-09;"SUDOESTE";91;35;0;0;70;28;1;1;56;0;42;0;91;35;56;71;29;42;162;64;98;0,3846;NA;0,4;1;0,3846;0,4085;0,3951
2020-11-09;"SUL";157;63;10;1;109;62;3;2;94;9;47;1;167;64;103;112;64;48;279;128;151;0,4013;0,1;0,5688;0,6667;0,3832;0,5714;0,4588
2020-11-10;"CENTRO-LESTE";109;43;0;0;80;54;0;0;66;0;26;0;109;43;66;80;54;26;189;97;92;0,3945;NA;0,675;NA;0,3945;0,675;0,5132
2020-11-10;"CENTRO-NORTE";55;13;0;0;20;8;0;0;42;0;12;0;55;13;42;20;8;12;75;21;54;0,2364;NA;0,4;NA;0,2364;0,4;0,28
2020-11-10;"EXTREMO-SUL";30;7;0;0;45;20;0;0;23;0;25;0;30;7;23;45;20;25;75;27;48;0,2333;NA;0,4444;NA;0,2333;0,4444;0,36
2020-11-10;"LESTE";434;211;37;20;418;208;27;13;223;17;210;14;471;231;240;445;221;224;916;452;464;0,4862;0,5405;0,4976;0,4815;0,4904;0,4966;0,4934
2020-11-10;"NORDESTE";12;0;0;0;12;4;0;0;12;0;8;0;12;0;12;12;4;8;24;4;20;0;NA;0,3333;NA;0;0,3333;0,1667
2020-11-10;"NORTE";69;16;0;0;49;29;0;0;53;0;20;0;69;16;53;49;29;20;118;45;73;0,2319;NA;0,5918;NA;0,2319;0,5918;0,3814
2020-11-10;"OESTE";63;23;0;0;40;23;0;0;40;0;17;0;63;23;40;40;23;17;103;46;57;0,3651;NA;0,575;NA;0,3651;0,575;0,4466
2020-11-10;"SUDOESTE";91;34;0;0;70;30;1;1;57;0;40;0;91;34;57;71;31;40;162;65;97;0,3736;NA;0,4286;1;0,3736;0,4366;0,4012
2020-11-10;"SUL";157;65;10;3;109;56;3;1;92;7;53;2;167;68;99;112;57;55;279;125;154;0,414;0,3;0,5138;0,3333;0,4072;0,5089;0,448
2020-11-11;"CENTRO-LESTE";109;43;0;0;80;49;0;0;66;0;31;0;109;43;66;80;49;31;189;92;97;0,3945;NA;0,6125;NA;0,3945;0,6125;0,4868
2020-11-11;"CENTRO-NORTE";55;13;0;0;20;9;0;0;42;0;11;0;55;13;42;20;9;11;75;22;53;0,2364;NA;0,45;NA;0,2364;0,45;0,2933
2020-11-11;"EXTREMO-SUL";30;7;0;0;45;23;0;0;23;0;22;0;30;7;23;45;23;22;75;30;45;0,2333;NA;0,5111;NA;0,2333;0,5111;0,4
2020-11-11;"LESTE";434;218;37;18;418;214;27;16;216;19;204;11;471;236;235;445;230;215;916;466;450;0,5023;0,4865;0,512;0,5926;0,5011;0,5169;0,5087
2020-11-11;"NORDESTE";12;0;0;0;12;6;0;0;12;0;6;0;12;0;12;12;6;6;24;6;18;0;NA;0,5;NA;0;0,5;0,25
2020-11-11;"NORTE";69;14;0;0;39;21;0;0;55;0;18;0;69;14;55;39;21;18;108;35;73;0,2029;NA;0,5385;NA;0,2029;0,5385;0,3241
2020-11-11;"OESTE";63;23;0;0;40;23;0;0;40;0;17;0;63;23;40;40;23;17;103;46;57;0,3651;NA;0,575;NA;0,3651;0,575;0,4466
2020-11-11;"SUDOESTE";91;34;0;0;60;32;0;0;57;0;28;0;91;34;57;60;32;28;151;66;85;0,3736;NA;0,5333;NA;0,3736;0,5333;0,4371
2020-11-11;"SUL";157;55;10;3;109;57;3;1;102;7;52;2;167;58;109;112;58;54;279;116;163;0,3503;0,3;0,5229;0,3333;0,3473;0,5179;0,4158
2020-11-12;"CENTRO-LESTE";109;48;0;0;80;49;0;0;61;0;31;0;109;48;61;80;49;31;189;97;92;0,4404;NA;0,6125;NA;0,4404;0,6125;0,5132
2020-11-12;"CENTRO-NORTE";55;13;0;0;20;9;0;0;42;0;11;0;55;13;42;20;9;11;75;22;53;0,2364;NA;0,45;NA;0,2364;0,45;0,2933
2020-11-12;"EXTREMO-SUL";30;7;0;0;45;20;0;0;23;0;25;0;30;7;23;45;20;25;75;27;48;0,2333;NA;0,4444;NA;0,2333;0,4444;0,36
2020-11-12;"LESTE";434;223;37;23;418;217;27;17;211;14;201;10;471;246;225;445;234;211;916;480;436;0,5138;0,6216;0,5191;0,6296;0,5223;0,5258;0,524
2020-11-12;"NORDESTE";12;0;0;0;12;6;0;0;12;0;6;0;12;0;12;12;6;6;24;6;18;0;NA;0,5;NA;0;0,5;0,25
2020-11-12;"NORTE";69;14;0;0;39;25;0;0;55;0;14;0;69;14;55;39;25;14;108;39;69;0,2029;NA;0,641;NA;0,2029;0,641;0,3611
2020-11-12;"OESTE";63;22;0;0;40;22;0;0;41;0;18;0;63;22;41;40;22;18;103;44;59;0,3492;NA;0,55;NA;0,3492;0,55;0,4272
2020-11-12;"SUDOESTE";91;26;0;0;60;33;0;0;65;0;27;0;91;26;65;60;33;27;151;59;92;0,2857;NA;0,55;NA;0,2857;0,55;0,3907
2020-11-12;"SUL";157;55;10;3;109;60;3;0;102;7;49;3;167;58;109;112;60;52;279;118;161;0,3503;0,3;0,5505;0;0,3473;0,5357;0,4229
2020-11-13;"CENTRO-LESTE";109;53;0;0;80;49;0;0;56;0;31;0;109;53;56;80;49;31;189;102;87;0,4862;NA;0,6125;NA;0,4862;0,6125;0,5397
2020-11-13;"CENTRO-NORTE";55;7;0;0;20;14;0;0;48;0;6;0;55;7;48;20;14;6;75;21;54;0,1273;NA;0,7;NA;0,1273;0,7;0,28
2020-11-13;"EXTREMO-SUL";30;7;0;0;45;15;0;0;23;0;30;0;30;7;23;45;15;30;75;22;53;0,2333;NA;0,3333;NA;0,2333;0,3333;0,2933
2020-11-13;"LESTE";434;216;37;26;418;225;27;18;218;11;193;9;471;242;229;445;243;202;916;485;431;0,4977;0,7027;0,5383;0,6667;0,5138;0,5461;0,5295
2020-11-13;"NORDESTE";12;0;0;0;12;5;0;0;12;0;7;0;12;0;12;12;5;7;24;5;19;0;NA;0,4167;NA;0;0,4167;0,2083
2020-11-13;"NORTE";69;7;0;0;39;23;0;0;62;0;16;0;69;7;62;39;23;16;108;30;78;0,1014;NA;0,5897;NA;0,1014;0,5897;0,2778
2020-11-13;"OESTE";63;22;0;0;40;19;0;0;41;0;21;0;63;22;41;40;19;21;103;41;62;0,3492;NA;0,475;NA;0,3492;0,475;0,3981
2020-11-13;"SUDOESTE";91;23;0;0;60;31;0;0;68;0;29;0;91;23;68;60;31;29;151;54;97;0,2527;NA;0,5167;NA;0,2527;0,5167;0,3576
2020-11-13;"SUL";157;57;10;2;109;59;3;0;100;8;50;3;167;59;108;112;59;53;279;118;161;0,3631;0,2;0,5413;0;0,3533;0,5268;0,4229
2020-11-14;"CENTRO-LESTE";109;50;0;0;80;51;0;0;59;0;29;0;109;50;59;80;51;29;189;101;88;0,4587;NA;0,6375;NA;0,4587;0,6375;0,5344
2020-11-14;"CENTRO-NORTE";55;9;0;0;20;13;0;0;46;0;7;0;55;9;46;20;13;7;75;22;53;0,1636;NA;0,65;NA;0,1636;0,65;0,2933
2020-11-14;"EXTREMO-SUL";30;7;0;0;45;15;0;0;23;0;30;0;30;7;23;45;15;30;75;22;53;0,2333;NA;0,3333;NA;0,2333;0,3333;0,2933
2020-11-14;"LESTE";434;212;37;27;418;240;27;18;222;10;178;9;471;239;232;445;258;187;916;497;419;0,4885;0,7297;0,5742;0,6667;0,5074;0,5798;0,5426
2020-11-14;"NORDESTE";12;0;0;0;12;5;0;0;12;0;7;0;12;0;12;12;5;7;24;5;19;0;NA;0,4167;NA;0;0,4167;0,2083
2020-11-14;"NORTE";69;7;0;0;39;24;0;0;62;0;15;0;69;7;62;39;24;15;108;31;77;0,1014;NA;0,6154;NA;0,1014;0,6154;0,287
2020-11-14;"OESTE";63;19;0;0;40;20;0;0;44;0;20;0;63;19;44;40;20;20;103;39;64;0,3016;NA;0,5;NA;0,3016;0,5;0,3786
2020-11-14;"SUDOESTE";91;26;0;0;60;33;0;0;65;0;27;0;91;26;65;60;33;27;151;59;92;0,2857;NA;0,55;NA;0,2857;0,55;0,3907
2020-11-14;"SUL";157;57;10;2;109;62;3;0;100;8;47;3;167;59;108;112;62;50;279;121;158;0,3631;0,2;0,5688;0;0,3533;0,5536;0,4337
2020-11-15;"CENTRO-LESTE";109;54;0;0;80;55;0;0;55;0;25;0;109;54;55;80;55;25;189;109;80;0,4954;NA;0,6875;NA;0,4954;0,6875;0,5767
2020-11-15;"CENTRO-NORTE";55;8;0;0;20;13;0;0;47;0;7;0;55;8;47;20;13;7;75;21;54;0,1455;NA;0,65;NA;0,1455;0,65;0,28
2020-11-15;"EXTREMO-SUL";30;9;0;0;45;17;0;0;21;0;28;0;30;9;21;45;17;28;75;26;49;0,3;NA;0,3778;NA;0,3;0,3778;0,3467
2020-11-15;"LESTE";434;211;37;26;418;227;27;14;223;11;191;13;471;237;234;445;241;204;916;478;438;0,4862;0,7027;0,5431;0,5185;0,5032;0,5416;0,5218
2020-11-15;"NORDESTE";12;0;0;0;12;5;0;0;12;0;7;0;12;0;12;12;5;7;24;5;19;0;NA;0,4167;NA;0;0,4167;0,2083
2020-11-15;"NORTE";69;11;0;0;39;24;0;0;58;0;15;0;69;11;58;39;24;15;108;35;73;0,1594;NA;0,6154;NA;0,1594;0,6154;0,3241
2020-11-15;"OESTE";63;16;0;0;40;20;0;0;47;0;20;0;63;16;47;40;20;20;103;36;67;0,254;NA;0,5;NA;0,254;0,5;0,3495
2020-11-15;"SUDOESTE";91;27;0;0;60;34;0;0;64;0;26;0;91;27;64;60;34;26;151;61;90;0,2967;NA;0,5667;NA;0,2967;0,5667;0,404
2020-11-15;"SUL";157;53;10;3;109;61;3;1;104;7;48;2;167;56;111;112;62;50;279;118;161;0,3376;0,3;0,5596;0,3333;0,3353;0,5536;0,4229
2020-11-16;"CENTRO-LESTE";109;43;0;0;80;55;0;0;66;0;25;0;109;43;66;80;55;25;189;98;91;0,3945;NA;0,6875;NA;0,3945;0,6875;0,5185
2020-11-16;"CENTRO-NORTE";55;8;0;0;20;11;0;0;47;0;9;0;55;8;47;20;11;9;75;19;56;0,1455;NA;0,55;NA;0,1455;0,55;0,2533
2020-11-16;"EXTREMO-SUL";30;12;0;0;45;23;0;0;18;0;22;0;30;12;18;45;23;22;75;35;40;0,4;NA;0,5111;NA;0,4;0,5111;0,4667
2020-11-16;"LESTE";434;219;37;25;418;207;27;10;215;12;211;17;471;244;227;445;217;228;916;461;455;0,5046;0,6757;0,4952;0,3704;0,518;0,4876;0,5033
2020-11-16;"NORDESTE";12;0;0;0;12;3;0;0;12;0;9;0;12;0;12;12;3;9;24;3;21;0;NA;0,25;NA;0;0,25;0,125
2020-11-16;"NORTE";69;10;0;0;39;24;0;0;59;0;15;0;69;10;59;39;24;15;108;34;74;0,1449;NA;0,6154;NA;0,1449;0,6154;0,3148
2020-11-16;"OESTE";63;19;0;0;40;20;0;0;44;0;20;0;63;19;44;40;20;20;103;39;64;0,3016;NA;0,5;NA;0,3016;0,5;0,3786
2020-11-16;"SUDOESTE";91;28;0;0;60;34;0;0;63;0;26;0;91;28;63;60;34;26;151;62;89;0,3077;NA;0,5667;NA;0,3077;0,5667;0,4106
2020-11-16;"SUL";157;51;10;3;109;67;3;0;106;7;42;3;167;54;113;112;67;45;279;121;158;0,3248;0,3;0,6147;0;0,3234;0,5982;0,4337
2020-11-17;"CENTRO-LESTE";109;41;0;0;80;53;0;0;68;0;27;0;109;41;68;80;53;27;189;94;95;0,3761;NA;0,6625;NA;0,3761;0,6625;0,4974
2020-11-17;"CENTRO-NORTE";55;9;0;0;20;12;0;0;46;0;8;0;55;9;46;20;12;8;75;21;54;0,1636;NA;0,6;NA;0,1636;0,6;0,28
2020-11-17;"EXTREMO-SUL";30;10;0;0;45;27;0;0;20;0;18;0;30;10;20;45;27;18;75;37;38;0,3333;NA;0,6;NA;0,3333;0,6;0,4933
2020-11-17;"LESTE";434;223;37;30;418;213;27;12;211;7;205;15;471;253;218;445;225;220;916;478;438;0,5138;0,8108;0,5096;0,4444;0,5372;0,5056;0,5218
2020-11-17;"NORDESTE";12;0;0;0;12;3;0;0;12;0;9;0;12;0;12;12;3;9;24;3;21;0;NA;0,25;NA;0;0,25;0,125
